,n_killed,n_injured,latitude,longitude,Year,Month,Day,labels
81125,0,0,41.899,-71.0864,2015,7,4,0
62486,0,0,41.8754,-71.4355,2015,3,4,0
46534,0,0,35.687,-105.938,2014,11,7,0
146637,2,0,38.1411,-85.8502,2016,9,6,0
10482,0,1,40.8718,-74.4503,2014,3,2,0
103920,0,1,36.8808,-89.5637,2015,12,7,0
95849,1,0,40.741,-74.1963,2015,10,7,0
207474,1,0,34.1413,-117.257,2017,9,5,0
139056,0,0,33.5255,-80.899,2016,8,5,0
223331,0,1,32.7967,-96.7735,2017,12,5,0
162306,0,1,42.2128,-72.6239,2016,12,2,0
97485,0,1,29.9685,-90.1195,2015,11,3,0
98255,0,0,37.9933,-121.313,2015,11,2,0
69049,0,0,42.2896,-71.0777,2015,5,6,0
153465,1,0,34.6077,-86.9965,2016,10,5,0
342,0,2,41.8253,-71.4143,2014,1,4,0
145327,0,0,41.0716,-73.5283,2016,9,4,0
181444,0,1,41.8832,-87.7065,2017,4,4,0
216733,0,0,38.2857,-104.583,2017,11,5,0
46576,0,1,43.5026,-72.3954,2014,11,1,0
201590,0,0,38.824,-77.0032,2017,8,4,0
47329,1,0,35.4718,-97.629,2014,11,7,0
112180,1,1,40.6513,-73.9242,2016,2,2,0
132272,0,1,40.0474,-75.1769,2016,6,6,0
138721,0,0,35.3213,-118.989,2016,8,3,0
156027,0,1,41.7922,-87.654,2016,11,7,0
3991,0,1,33.4488,-86.7966,2014,1,1,0
224905,0,1,39.7368,-121.853,2017,12,1,0
45594,0,1,39.7432,-75.5648,2014,11,1,0
30806,0,1,30.3944,-81.7023,2014,8,1,0
101260,0,0,35.1753,-84.8746,2015,12,3,0
236510,0,1,28.1101,-81.6285,2018,3,1,0
182066,1,0,39.762,-86.1306,2017,4,7,0
49661,1,0,35.0913,-101.844,2014,12,6,0
4781,0,3,32.3266,-86.2594,2014,2,7,0
168913,0,1,32.9747,-80.5929,2017,1,6,0
109388,0,1,31.1789,-83.7843,2016,1,3,0
161410,0,2,30.3905,-81.7196,2016,12,3,0
107173,1,0,42.3821,-71.0323,2016,1,1,0
124316,0,1,41.2696,-95.9494,2016,5,4,0
82647,0,1,33.546,-86.723,2015,8,7,0
145664,1,0,33.8512,-84.2074,2016,9,7,0
109820,0,2,30.3417,-81.6693,2016,1,6,0
205328,0,0,41.6887,-83.5894,2017,8,5,0
127673,1,0,36.0675,-80.2587,2016,5,4,0
43019,0,0,41.689,-83.7167,2014,10,4,0
70881,0,0,29.9876,-90.0678,2015,5,3,0
196865,1,0,28.0076,-82.1068,2017,7,5,0
182743,0,1,42.3743,-82.9539,2017,4,4,0
125793,0,1,38.8623,-79.5589,2016,5,6,0
133624,0,0,40.6818,-73.705,2016,7,1,0
215775,0,0,41.8607,-87.7107,2017,10,7,0
213225,0,1,34.7917,-86.9834,2017,10,6,0
209446,1,0,39.8286,-86.1204,2017,9,4,0
234168,0,1,41.4561,-81.6474,2018,2,7,0
141135,0,0,33.0322,-80.1164,2016,8,2,0
129365,0,1,38.2747,-77.444,2016,6,1,0
231379,1,0,35.1035,-77.7602,2018,2,2,0
100832,0,0,39.9609,-84.19,2015,11,7,0
44464,0,0,37.6358,-122.4,2014,10,6,0
141695,0,0,29.9551,-90.0747,2016,8,5,0
2973,0,0,39.1467,-84.5952,2014,1,1,0
110940,1,0,36.0064,-80.8405,2016,2,6,0
144846,0,0,40.5124,-88.9554,2016,9,2,0
188765,0,1,39.3126,-76.6187,2017,5,2,0
228940,1,0,29.7981,-95.4848,2018,1,7,0
108926,0,1,29.4325,-98.5717,2016,1,7,0
198944,1,0,42.8331,-103.004,2017,7,3,0
57102,1,0,33.5595,-86.7788,2015,2,3,0
204970,0,1,36.2658,-86.6808,2017,8,3,0
188490,0,0,25.8372,-80.2272,2017,5,1,0
107990,0,1,40.6931,-73.9071,2016,1,7,0
161174,0,1,33.7061,-84.1694,2016,12,2,0
198868,0,0,37.3405,-95.256,2017,7,3,0
1718,0,0,40.0323,-82.9835,2014,1,7,0
211503,0,1,36.1048,-79.4145,2017,10,2,0
60026,0,1,38.7669,-104.739,2015,3,1,0
1797,0,1,39.7479,-104.996,2014,1,1,0
37491,0,1,37.6219,-77.543,2014,9,5,0
19045,0,0,38.0481,-84.4755,2014,5,4,0
230947,0,0,29.5807,-81.2293,2018,2,5,0
112577,0,0,42.2836,-71.07,2016,2,5,0
233955,0,0,33.6775,-118.002,2018,2,5,0
35158,0,0,37.408,-121.851,2014,9,5,0
34567,0,0,33.989,-118.331,2014,9,2,0
15764,0,0,30.4257,-91.1374,2014,5,1,0
146651,0,1,38.9617,-92.2872,2016,9,6,0
129526,0,0,38.6335,-90.1292,2016,6,2,0
206455,1,0,33.4341,-112.091,2017,8,5,0
81301,0,0,36.1259,-79.7822,2015,7,5,0
27612,1,0,34.3768,-84.9268,2014,7,3,0
192584,0,0,39.1522,-84.4433,2017,6,2,0
159119,0,1,32.2685,-90.2398,2016,11,3,0
218844,0,1,32.7389,-101.964,2017,11,4,0
18773,0,0,41.6764,-86.2536,2014,5,2,0
43186,0,0,33.0054,-80.1553,2014,10,5,0
167354,1,0,34.136,-116.079,2017,1,3,0
93496,0,0,40.2418,-76.2302,2015,10,5,0
207899,0,0,38.9996,-95.6958,2017,9,1,0
119680,0,0,33.5606,-86.7484,2016,4,2,0
133259,0,1,41.8762,-87.6814,2016,6,5,0
177709,0,0,39.9563,-76.7424,2017,3,5,0
225904,0,0,42.4006,-70.9858,2018,1,2,0
113715,0,0,36.189,-115.075,2016,2,6,0
145441,1,0,37.9569,-121.266,2016,9,5,0
203947,0,0,35.6466,-86.4007,2017,8,4,0
119473,1,1,39.0096,-94.4819,2016,4,1,0
133224,0,1,38.8771,-94.5224,2016,6,5,0
124267,0,1,42.2596,-89.1022,2016,5,3,0
30979,0,1,40.6864,-75.2261,2014,8,2,0
16221,0,0,35.1114,-77.0603,2014,5,5,0
111721,0,0,40.8047,-96.6982,2016,2,5,0
75233,0,1,32.8687,-85.1905,2015,6,2,0
160571,0,1,32.8483,-83.6244,2016,12,5,0
184362,0,1,40.6025,-75.4879,2017,4,6,0
174557,0,0,39.458,-77.9719,2017,3,5,0
132599,1,0,44.0802,-93.223,2016,6,1,0
93627,0,1,38.5774,-90.2669,2015,10,6,0
217807,0,0,28.4622,-81.3599,2017,11,5,0
149477,0,1,39.5374,-119.778,2016,10,3,0
39574,0,2,39.7705,-86.1306,2014,10,4,0
198428,1,0,41.4413,-87.6789,2017,7,7,0
11978,1,5,41.8789,-87.7338,2014,4,7,0
117846,0,1,40.0442,-75.1627,2016,3,5,0
182466,0,0,29.9626,-94.0472,2017,4,2,0
106560,1,0,35.1912,-101.795,2016,1,4,0
81854,0,1,30.4632,-90.6034,2015,7,2,0
115635,0,1,26.7289,-80.0613,2016,3,4,0
10249,0,0,41.4156,-75.6537,2014,3,1,0
231112,0,2,41.7131,-87.5635,2018,2,7,0
94978,1,1,32.8385,-86.6244,2015,10,1,0
172356,1,0,40.0002,-75.1677,2017,2,6,0
168251,1,0,39.4705,-84.4537,2017,1,1,0
11195,0,1,36.0145,-79.7972,2014,3,1,0
151892,0,0,40.798,-96.6657,2016,10,3,0
201361,0,0,40.7821,-81.5138,2017,8,3,0
154345,1,1,33.5685,-84.5187,2016,11,3,0
194199,0,1,41.5429,-72.8002,2017,6,5,0
184967,1,0,29.6532,-95.3659,2017,5,2,0
47664,0,0,37.5067,-77.6056,2014,11,3,0
113792,0,1,42.6003,-82.8728,2016,2,6,0
49812,0,0,40.6365,-74.0825,2014,12,7,0
21516,0,0,39.7593,-84.2737,2014,6,7,0
173519,0,0,28.072,-82.4426,2017,2,5,0
42053,1,0,36.1791,-115.14,2014,10,5,0
89760,0,3,32.7381,-96.6896,2015,9,1,0
107483,0,1,41.9894,-87.6573,2016,1,3,0
9012,1,0,30.0751,-95.4897,2014,3,5,0
201664,0,2,36.826,-76.1476,2017,8,5,0
36528,1,0,29.9405,-90.0202,2014,9,6,0
203850,0,0,38.0263,-121.316,2017,8,3,0
53580,0,1,42.7554,-83.1775,2015,1,2,0
175213,0,0,42.9969,-71.4598,2017,3,2,0
237049,0,0,43.0571,-70.7585,2018,3,4,0
54922,0,1,36.0651,-95.9571,2015,1,5,0
223076,0,0,31.3029,-89.3041,2017,12,3,0
78258,0,0,47.4435,-122.296,2015,7,1,0
228173,0,0,36.276,-92.4254,2018,1,2,0
77460,0,1,47.608,-122.303,2015,6,3,0
134420,0,0,37.9718,-121.769,2016,7,5,0
124377,0,0,34.2126,-78.8675,2016,5,4,0
141419,0,0,39.2897,-76.6343,2016,8,4,0
125819,0,0,41.5378,-87.1265,2016,5,6,0
204712,1,0,42.9291,-78.7796,2017,8,2,0
65929,1,0,38.6734,-90.2334,2015,4,6,0
124601,0,0,33.4347,-112.006,2016,5,6,0
295,0,0,37.1536,-93.2778,2014,1,4,0
217260,0,1,33.7709,-78.774,2017,11,1,0
176131,0,0,41.6567,-86.275,2017,3,2,0
195272,0,3,32.4945,-93.7972,2017,6,4,0
38906,1,0,41.6093,-87.5049,2014,9,7,0
24793,0,4,29.5923,-98.5866,2014,7,7,0
101926,0,0,39.9362,-75.1586,2015,12,7,0
168316,0,0,41.6959,-88.4039,2017,1,1,0
72525,0,1,43.0643,-87.9775,2015,5,6,0
87073,0,2,33.9927,-81.0758,2015,8,6,0
188333,0,0,42.4321,-122.119,2017,5,7,0
211639,0,0,35.2407,-91.7405,2017,10,3,0
64925,0,2,30.4024,-81.7138,2015,4,6,0
17565,1,0,32.7117,-103.137,2014,5,1,0
142382,1,0,40.4574,-79.8963,2016,8,2,0
68012,1,0,40.0286,-75.1504,2015,5,6,0
142840,0,0,44.3152,-75.8733,2016,8,5,0
87110,1,0,34.7719,-79.4514,2015,8,6,0
115910,1,0,37.8103,-96.6197,2016,3,6,0
12218,0,1,40.8198,-91.1217,2014,4,2,0
116149,1,0,42.1678,-72.513,2016,3,1,0
191231,1,0,39.9609,-75.2329,2017,6,1,0
201769,0,1,40.3446,-75.9354,2017,8,5,0
111842,1,1,39.7228,-75.6249,2016,2,6,0
179626,0,0,48.109,-123.395,2017,4,1,0
43209,0,0,38.0766,-84.4604,2014,10,5,0
28638,0,0,35.1357,-89.9078,2014,7,2,0
232269,1,0,47.5745,-122.334,2018,2,1,0
67478,0,1,25.8933,-80.2526,2015,4,3,0
203417,0,0,29.7908,-95.3878,2017,8,1,0
111682,1,0,36.0649,-86.6452,2016,2,5,0
194728,0,1,34.7169,-92.3563,2017,6,1,0
193503,0,1,38.657,-90.253,2017,6,1,0
173997,0,0,39.0065,-94.5049,2017,2,2,0
38466,0,0,40.2346,-74.7413,2014,9,4,0
177147,0,1,40.8,-73.9548,2017,3,2,0
220712,0,0,42.3294,-71.0857,2017,11,2,0
195474,1,0,29.6165,-82.3663,2017,6,5,0
230744,0,1,41.6208,-87.674,2018,1,4,0
176996,0,0,40.8426,-96.6471,2017,3,1,0
225440,1,0,35.9732,-78.8896,2017,12,5,0
20404,0,0,40.4376,-79.9975,2014,6,6,0
54609,0,0,32.7878,-96.7999,2015,1,3,0
167280,0,0,35.1103,-106.568,2017,1,2,0
5575,1,0,26.8024,-80.0729,2014,2,7,0
95079,0,0,27.6312,-80.3988,2015,10,2,0
174614,0,1,32.312,-90.0175,2017,3,5,0
65043,0,1,41.854,-87.6259,2015,4,7,0
51121,1,0,42.495,-92.3282,2014,12,4,0
229947,0,0,29.7334,-99.0618,2018,1,6,0
57424,0,0,31.4893,-93.5003,2015,2,6,0
18771,0,1,45.8226,-108.482,2014,5,2,0
39722,0,0,37.0585,-88.5896,2014,10,4,0
158309,1,0,37.9722,-121.265,2016,11,6,0
61105,0,1,32.719,-97.2409,2015,3,1,0
78639,3,1,39.2901,-76.6324,2015,7,3,0
61252,0,0,35.9302,-96.1107,2015,3,2,0
143317,1,0,32.1999,-110.796,2016,8,1,0
184942,0,0,41.9445,-87.6494,2017,5,2,0
101648,0,0,44.8036,-68.766,2015,12,5,0
737,0,0,29.8257,-95.2082,2014,1,7,0
174492,0,0,31.9003,-102.369,2017,3,5,0
116723,0,0,39.8617,-86.1281,2016,3,4,0
151501,1,0,32.7589,-96.7562,2016,10,1,0
206776,0,1,33.4805,-112.169,2017,9,1,0
105742,1,0,35.4053,-118.963,2016,1,6,0
21347,0,0,39.8003,-89.6493,2014,6,5,0
14141,0,1,34.7564,-77.4156,2014,4,3,0
222766,0,0,41.3743,-82.117,2017,12,2,0
142655,0,1,41.1745,-73.2012,2016,8,4,0
22856,1,0,35.282,-77.5721,2014,6,2,0
132596,1,1,41.7446,-72.7313,2016,6,1,0
65183,0,0,41.6038,-93.6317,2015,4,1,0
49213,0,1,39.2844,-76.6396,2014,12,3,0
33799,0,0,38.8317,-77.011,2014,8,4,0
223652,0,0,39.4744,-119.811,2017,12,7,0
39914,0,0,37.1501,-93.8248,2014,10,6,0
79980,0,1,35.117,-77.0726,2015,7,5,0
189200,0,0,42.3216,-71.0921,2017,5,5,0
70277,0,2,40.6337,-112.304,2015,5,7,0
5638,0,0,41.3718,-82.1073,2014,2,7,0
175622,0,0,29.6859,-95.1141,2017,3,5,0
176681,0,1,42.9554,-85.672,2017,3,6,0
116600,0,0,34.2416,-77.9372,2016,3,3,0
36232,1,0,40.4912,-80.02,2014,9,5,0
178647,0,0,29.4085,-98.4284,2017,3,3,0
6279,0,0,37.5183,-77.3764,2014,2,6,0
236029,0,1,36.09,-95.893,2018,3,5,0
204778,0,0,41.4806,-73.0664,2017,8,2,0
71596,0,1,37.5545,-77.4185,2015,5,1,0
192068,0,0,41.0908,-81.6142,2017,6,6,0
154709,0,0,30.2997,-85.4853,2016,11,5,0
102118,0,0,33.9994,-83.3833,2015,12,1,0
185537,1,0,41.813,-87.605,2017,5,6,0
204114,0,0,30.003,-90.2695,2017,8,5,0
200128,0,0,45.1726,-122.68,2017,7,3,0
51485,1,0,35.3463,-80.1795,2014,12,7,0
175869,0,0,43.0151,-87.9329,2017,3,7,0
25410,0,0,44.0037,-92.4549,2014,7,4,0
151077,0,0,37.6079,-77.5179,2016,10,6,0
60593,1,0,35.3653,-119.005,2015,3,5,0
16376,0,0,27.7993,-97.4322,2014,5,6,0
80430,1,2,37.949,-121.287,2015,7,7,0
168549,0,1,40.4173,-79.9931,2017,1,4,0
29306,0,0,36.1186,-95.8343,2014,8,6,0
179662,0,2,44.8691,-93.0288,2017,4,1,0
81723,0,1,32.8308,-95.6616,2015,7,1,0
136352,0,1,39.294,-76.62,2016,7,3,0
152986,0,0,30.2962,-81.6322,2016,10,2,0
218603,0,0,29.137,-82.3444,2017,11,3,0
8570,0,1,36.1222,-115.137,2014,3,1,0
171758,0,0,41.7597,-88.1129,2017,2,2,0
193796,0,0,25.9916,-80.1996,2017,6,2,0
233441,0,0,42.391,-82.9718,2018,2,2,0
219962,0,0,27.7919,-82.7348,2017,11,5,0
92082,1,0,38.6367,-121.503,2015,9,2,0
65174,0,0,34.7982,-86.9781,2015,4,1,0
140599,0,0,40.9548,-124.12,2016,8,6,0
19122,1,0,34.0573,-118.292,2014,5,4,0
89562,0,1,41.4901,-81.6697,2015,9,7,0
73734,0,2,39.3153,-76.5956,2015,6,7,0
39088,0,0,37.8137,-122.276,2014,9,1,0
217250,0,0,42.879,-76.4666,2017,11,1,0
119970,0,1,26.4254,-80.0794,2016,4,4,0
67196,0,0,33.8889,-84.4615,2015,4,1,0
1715,1,0,32.609,-110.771,2014,1,7,0
50753,0,1,42.5646,-87.9498,2014,12,1,0
67658,0,0,34.8969,-120.445,2015,4,4,0
48489,0,0,33.9022,-78.8686,2014,12,3,0
32791,0,0,34.6895,-118.097,2014,8,5,0
32051,0,0,41.0557,-73.5473,2014,8,1,0
164457,0,1,32.4479,-93.6546,2016,12,7,0
125702,0,1,34.4383,-97.0498,2016,5,5,0
201583,0,0,30.183,-85.7838,2017,8,4,0
86885,0,0,38.7827,-104.749,2015,8,5,0
86582,0,1,41.7921,-87.6649,2015,8,3,0
153275,1,1,33.7532,-84.4673,2016,10,4,0
201928,0,1,34.1277,-117.774,2017,8,6,0
75387,1,0,36.2076,-95.9737,2015,6,3,0
171706,0,0,34.167,-118.072,2017,2,2,0
33793,0,0,30.4491,-91.1871,2014,8,4,0
74121,0,2,38.9629,-92.2371,2015,6,2,0
58614,0,1,35.5634,-97.524,2015,2,3,0
190145,0,1,42.5795,-71.802,2017,5,2,0
100553,0,2,38.6527,-90.2633,2015,11,4,0
172321,0,0,29.9682,-90.0375,2017,2,6,0
103944,0,0,41.6416,-83.545,2015,12,7,0
185703,0,0,30.4026,-81.5618,2017,5,6,0
209383,0,0,34.9252,-81.9191,2017,9,3,0
83500,0,1,38.2802,-81.5663,2015,8,4,0
195089,0,1,34.4987,-82.0351,2017,6,3,0
177034,0,1,30.3715,-81.699,2017,3,1,0
6328,0,0,33.5046,-101.835,2014,2,7,0
89664,1,0,45.5199,-122.972,2015,9,1,0
207392,0,0,34.275,-85.1833,2017,9,4,0
95688,0,0,36.2457,-97.7825,2015,10,6,0
138896,0,0,41.113,-87.8456,2016,8,4,0
90577,0,1,39.4007,-75.0376,2015,9,7,0
222153,0,0,35.3578,-118.99,2017,12,4,0
72742,0,3,41.7779,-87.6366,2015,5,7,0
141497,1,0,34.044,-94.7467,2016,8,4,0
33270,0,0,29.9653,-90.0658,2014,8,1,0
141398,0,0,29.6625,-95.3326,2016,8,4,0
21615,0,1,39.447,-120.62,2014,6,7,0
161361,0,1,33.69,-78.8845,2016,12,3,0
130108,0,1,30.427,-91.1768,2016,6,5,0
174090,0,0,37.9705,-84.4987,2017,2,2,0
115202,0,1,39.3223,-76.5406,2016,3,2,0
186057,0,1,33.4131,-86.9722,2017,5,1,0
89094,0,0,41.1274,-100.692,2015,9,4,0
80913,0,1,40.0497,-75.1602,2015,7,3,0
38460,0,0,43.0797,-83.6903,2014,9,4,0
42796,0,1,44.8994,-109.151,2014,10,3,0
85637,0,0,47.1738,-122.514,2015,8,4,0
10021,1,0,35.093,-106.644,2014,3,6,0
39492,0,0,40.2006,-84.7863,2014,9,3,0
52946,0,0,40.7821,-111.98,2015,1,4,0
60173,1,0,41.7266,-87.6571,2015,3,2,0
12037,0,2,38.7715,-76.9262,2014,4,1,0
91911,1,2,41.4998,-81.6904,2015,9,1,0
207962,0,1,37.5405,-77.4529,2017,9,1,0
235968,0,0,42.347,-83.0301,2018,3,4,0
84160,0,1,43.0899,-87.9458,2015,8,1,0
44634,0,1,39.342,-76.6781,2014,11,1,0
165041,0,0,32.5512,-93.7045,2017,1,3,0
29037,0,0,39.5931,-74.3587,2014,7,4,0
129305,0,0,42.0924,-72.5832,2016,6,7,0
231942,0,0,39.1701,-119.759,2018,2,5,0
122290,0,0,43.5986,-83.907,2016,4,5,0
188153,0,1,38.8599,-76.9962,2017,5,6,0
55323,0,0,39.0484,-90.8679,2015,1,2,0
162280,0,0,34.8705,-82.3177,2016,12,2,0
234859,0,0,38.9555,-76.5057,2018,2,4,0
20833,0,0,42.3447,-71.072,2014,6,2,0
60857,0,1,36.1229,-88.9902,2015,3,7,0
107580,0,0,39.3262,-76.7101,2016,1,4,0
144598,0,0,37.6679,-97.342,2016,9,1,0
129777,0,0,36.9942,-76.4354,2016,6,3,0
50088,0,0,42.033,-76.5238,2014,12,3,0
47113,1,0,32.3887,-91.7928,2014,11,5,0
142956,0,0,36.6932,-121.614,2016,8,6,0
68376,0,1,41.7814,-72.6761,2015,5,1,0
228455,0,0,42.2207,-70.9841,2018,1,4,0
42945,0,0,35.6825,-101.389,2014,10,4,0
103907,0,2,40.924,-74.149,2015,12,7,0
139540,0,0,36.064,-79.8302,2016,8,7,0
64510,0,0,35.9836,-83.9316,2015,4,3,0
18117,0,0,31.3824,-85.6394,2014,5,5,0
175279,2,0,40.4157,-79.8133,2017,3,3,0
41281,1,0,29.4873,-98.4317,2014,10,7,0
150856,1,0,39.2644,-76.6436,2016,10,4,0
43304,0,1,41.3014,-95.9758,2014,10,6,0
143852,1,0,33.369,-82.0604,2016,8,3,0
63857,1,0,40.3852,-105.071,2015,4,6,0
183575,0,0,43.186,-77.6029,2017,4,1,0
189729,0,1,39.721,-121.849,2017,5,1,0
104030,0,1,39.749,-75.5325,2015,12,1,0
23364,0,0,40.5028,-80.1892,2014,6,5,0
137069,0,2,41.8958,-87.6869,2016,7,1,0
162219,0,1,39.294,-76.62,2016,12,1,0
120155,1,0,39.2852,-76.6501,2016,4,5,0
176431,0,0,45.4245,-122.782,2017,3,4,0
13283,0,2,28.5402,-81.4585,2014,4,3,0
5845,0,1,43.0817,-87.9273,2014,2,2,0
28073,0,2,39.2869,-76.6565,2014,7,6,0
45027,0,0,32.4282,-81.8002,2014,11,4,0
65876,0,0,43.0617,-76.1446,2015,4,5,0
142846,1,0,37.0813,-76.4605,2016,8,5,0
6300,0,0,43.5976,-73.2642,2014,2,7,0
57776,0,1,41.5217,-86.0014,2015,2,2,0
56103,2,0,29.939,-90.1113,2015,2,1,0
153821,0,1,40.0126,-82.9894,2016,10,7,0
194907,0,1,32.3708,-88.6994,2017,6,2,0
50171,1,0,30.3298,-81.5856,2014,12,3,0
30064,0,0,39.8716,-86.1419,2014,8,3,0
31371,0,0,40.6553,-74.1958,2014,8,4,0
76899,1,0,35.0937,-106.502,2015,6,6,0
138781,0,0,41.4752,-82.1369,2016,8,3,0
56026,0,1,41.8931,-87.7656,2015,1,7,0
184877,1,0,32.4418,-85.0152,2017,4,1,0
105403,1,0,29.8393,-95.3925,2015,12,3,0
114902,0,0,40.8263,-73.8597,2016,3,7,0
63862,0,1,33.2563,-82.0333,2015,4,6,0
5323,0,1,48.2072,-114.305,2014,2,5,0
16578,0,0,30.5443,-92.0825,2014,5,1,0
221719,0,1,29.4033,-98.7065,2017,12,1,0
46218,0,0,39.6756,-79.8504,2014,11,5,0
25677,0,0,44.6622,-73.1286,2014,7,6,0
236050,0,1,42.4223,-122.852,2018,3,5,0
191867,1,0,30.4358,-87.2664,2017,6,5,0
137549,1,0,43.1839,-77.6038,2016,7,3,0
233810,0,0,43.1208,-89.3551,2018,2,4,0
186461,0,1,36.1898,-115.095,2017,5,3,0
19615,0,1,39.9203,-75.2329,2014,6,1,0
91180,0,0,46.2853,-122.898,2015,9,3,0
58090,0,0,36.5343,-82.3203,2015,2,5,0
215286,0,1,31.9827,-81.1321,2017,10,4,0
92463,0,0,48.4697,-122.319,2015,9,4,0
77720,1,0,35.7701,-78.6234,2015,7,5,0
29353,1,0,42.7805,-83.2527,2014,8,6,0
162798,0,1,38.2619,-91.5348,2016,12,5,0
26974,0,0,33.8098,-84.393,2014,7,6,0
155953,0,0,35.2467,-80.8854,2016,11,6,0
172278,0,0,41.5642,-70.9433,2017,2,5,0
33690,0,0,33.7667,-118.186,2014,8,3,0
93483,0,1,37.7561,-84.3008,2015,10,5,0
64991,0,0,34.7238,-92.2612,2015,4,6,0
99699,1,0,41.1055,-81.5187,2015,11,5,0
34623,0,0,32.4282,-81.8002,2014,9,2,0
164744,0,0,33.4095,-94.0953,2017,1,1,0
20004,0,0,42.5541,-82.9297,2014,6,3,0
184946,0,1,35.0925,-85.1864,2017,5,2,0
92696,0,0,39.9107,-83.8099,2015,10,6,0
173264,0,2,39.3105,-76.6024,2017,2,4,0
68557,0,0,33.9454,-118.399,2015,5,3,0
142791,1,0,33.3208,-111.824,2016,8,5,0
132282,1,1,37.5537,-77.4335,2016,6,6,0
2874,0,0,38.8537,-76.9856,2014,1,7,0
71862,0,1,44.9815,-93.235,2015,5,2,0
4616,0,0,43.4329,-83.9572,2014,1,6,0
182903,0,3,33.568,-84.5,2017,4,5,0
7756,1,0,38.6094,-90.2246,2014,3,7,0
215993,0,0,30.4492,-91.1871,2017,10,1,0
35416,0,1,39.9383,-75.2162,2014,9,7,0
2961,0,0,32.5313,-84.9566,2014,1,1,0
106362,0,1,35.2739,-119.009,2016,1,2,0
9727,0,0,45.4648,-98.4816,2014,3,3,0
47988,0,1,41.0679,-85.1677,2014,11,6,0
146509,0,1,33.441,-86.8959,2016,9,5,0
57327,0,0,43.0783,-70.7593,2015,2,5,0
94283,0,0,39.6459,-77.7139,2015,10,3,0
97582,0,0,29.9649,-90.1264,2015,11,4,0
65408,0,0,35.1509,-84.8924,2015,4,2,0
121842,0,1,37.3965,-77.6917,2016,4,2,0
195542,1,0,35.2386,-97.4161,2017,6,5,0
15191,0,0,39.255,-81.551,2014,4,4,0
132798,0,1,40.0933,-88.1918,2016,6,2,0
111598,0,0,40.6658,-89.6446,2016,2,4,0
236223,0,0,34.0498,-117.945,2018,3,6,0
16030,0,0,40.1232,-88.2306,2014,5,3,0
156624,1,2,40.1563,-74.8942,2016,11,3,0
178211,1,2,33.2511,-95.8909,2017,3,1,0
34584,0,1,38.9002,-77.0091,2014,9,2,0
4056,0,0,39.7396,-86.1397,2014,1,2,0
228414,0,0,34.403,-103.196,2018,1,4,0
54635,0,2,40.712,-73.9407,2015,1,3,0
173480,1,0,43.1083,-87.9751,2017,2,5,0
126384,0,0,32.6442,-99.8412,2016,5,3,0
56073,0,1,41.4901,-81.6697,2015,2,1,0
18947,0,0,39.294,-76.62,2014,5,3,0
163421,0,0,26.6795,-81.8063,2016,12,2,0
204059,0,0,39.3394,-95.7255,2017,8,5,0
91679,1,0,38.9192,-94.5299,2015,9,6,0
210693,0,0,35.4733,-97.5182,2017,9,4,0
133769,0,1,41.8987,-87.7573,2016,7,2,0
194118,0,0,39.1273,-121.621,2017,6,4,0
55201,0,1,40.6938,-73.9913,2015,1,1,0
101830,0,1,37.7393,-122.172,2015,12,7,0
124257,1,1,41.8581,-87.6466,2016,5,3,0
18592,0,3,42.4011,-83.0609,2014,5,1,0
139593,0,2,41.8569,-87.7326,2016,8,1,0
38534,0,1,37.7388,-88.5546,2014,9,4,0
87947,0,1,28.9449,-95.3564,2015,9,4,0
78257,1,0,31.3051,-83.6854,2015,7,1,0
233491,0,0,42.412,-83.1742,2018,2,2,0
188901,0,0,39.1785,-108.815,2017,5,3,0
130780,0,1,30.0297,-89.9922,2016,6,3,0
29405,0,0,33.0339,-85.1411,2014,8,6,0
27419,0,1,39.3099,-76.6464,2014,7,2,0
219523,1,1,43.0716,-87.9774,2017,11,2,0
27513,1,0,39.193,-94.5387,2014,7,2,0
182641,0,1,37.4757,-121.15,2017,4,3,0
99990,0,0,38.9597,-92.319,2015,11,7,0
23460,0,0,32.5195,-84.9272,2014,6,6,0
205543,0,0,38.85,-91.9613,2017,8,7,0
134542,0,0,39.3696,-74.4268,2016,7,6,0
114986,0,0,30.1808,-85.7192,2016,3,7,0
189948,0,0,29.9676,-90.044,2017,5,1,0
155427,0,0,30.2909,-81.7856,2016,11,2,0
49821,1,0,43.1194,-88.0309,2014,12,1,0
231065,0,0,40.0274,-84.229,2018,2,6,0
151351,1,0,36.6952,-93.0916,2016,10,7,0
101647,0,1,29.2144,-82.0599,2015,12,5,0
5214,0,1,40.6126,-74.0831,2014,2,3,0
174895,0,0,31.3388,-92.3924,2017,3,7,0
171764,0,2,41.9658,-87.6562,2017,2,2,0
238119,0,0,35.959,-95.3531,2018,3,4,0
132856,0,0,42.906,-78.8222,2016,6,3,0
174493,3,0,32.9678,-97.4001,2017,3,5,0
217505,2,0,30.5431,-91.0223,2017,11,3,0
124950,0,1,33.784,-88.5351,2016,5,1,0
144742,0,2,39.0708,-94.5801,2016,9,1,0
36425,0,0,40.2049,-74.7506,2014,9,5,0
191095,0,0,39.0528,-76.6182,2017,6,1,0
90270,0,0,33.9493,-83.4064,2015,9,5,0
84805,0,0,34.9163,-81.0192,2015,8,5,0
71381,0,0,35.9405,-115.102,2015,5,6,0
133747,0,1,42.8711,-97.3973,2016,7,1,0
